kw,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
necrosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004237288135593221,0,0,0,0,0,0.00013397642015005362,0.00013885031935573455,0,0,0,0,0,0,0,0.0002174622159399804,0.00010623323506759088,0,0.0002411208862821766,0,4.6535436735073766e-05,4.479283314669652e-05,0.00016246457539333524,3.006253006253007e-05,6.124448799608035e-05,6.03988603988604e-05,0.00011137862800266893,0,5.255965520866182e-05,0.0001715042698649256,0,0,8.253549026081214e-05,0.0001576531863460663,5.686341407938134e-05,7.236937328122738e-05,5.144826876575602e-05,8.560178051703478e-05,4.0433446546983686e-05,8.872327211427558e-05,0,0.00010074598890388367,5.473453749315819e-05,4.210349037935245e-05,0.00016870919940726502,0,0.00013329893360853115,8.74157712620652e-05,7.026419336706015e-05,0.00017581750975745517,0,5.09683995922528e-05,4.199210548416898e-05,0,0.00013464928652649405,0,8.860535176324651e-05,0,0,5.586280096084019e-05,0,3.28904091566899e-05,6.830601092896175e-05,8.229476532679493e-05,3.885003885003885e-05,7.36152962770291e-05,2.3053160588316666e-05,0,0
neisseria gonorrhoeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010873110796999022,0.00011361054305839584,0,8.65800865800866e-05,0,5.52608311229001e-05,6.0790273556231e-05,9.430616290774602e-05,0.0001468340177328558,0.0001844246346763298,0.00022130971958675945,0.00014914012709900065,0.00025049497935018946,4.1133643206778835e-05,0.00016475466404190572,0.0001690227502282392,0.0001006224551879066,0.00022721921047168302,0.0001795351509360386,4.0941658137154556e-05,0.00011170862234692022,4.6548433645207825e-05,0.0003338160144622479,0.00014385133896724104,0.00013192512683658623,0.0002479182905856006,0.0001354255163119429,0.00038222207433267536,0.0001260053733816852,0,0.000137716893036042,0.0001413074942486707,3.921568627450981e-05,6.922580627296564e-05,4.332943368430176e-05,0,0,9.994121105232217e-05,0.00013573135347328893,0.00021794050305892147,0.00017134689933254394,0.00015730403915812597,0.0001400319722634482,0.00018488516575180803,0.00015150558344647575,0.00019650263506752215,8.139472683611614e-05,0.00012669565979699725,0.000130537227944325,0.0001718863785228793,0.00011278828727310292,0.00032171350274852326,0.000129956793362176,1.6107209587011144e-05
neoplasms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008116883116883117,0.0014314839085481288,0.0013114698615764714,0.002015386920047937,0.003908241291418862,0.004577689335753852,0.0028542501320572757,0.0011405233057569825,0.0008333810095924633,0.0007204506442956265,0.0005287532363344638,0.0013508766555361538,0.0013537187450230932,0.0010181308053648478,0.000603864734299517,0.0007458997252406008,0.000585189388565754,0.00046200046200046204,0.0007764951375639643,0.0005280086831807584,0.0003524794074456562,0.0002912128806865649,0.00022762488454028233,0.0002420950696812766,0.0002663424974998653,0.00015356479736426969,0.00013645415431129716,0.00019481727284275055,2.857142857142857e-05,0.00015526999788137191,2.759381898454745e-05,9.20388532386974e-05,0.00016499893549073877,0.00021776050284073498,0.00017065975134190471,0.0002170308232539993,9.564293304994688e-05,0,3.8968124074507033e-05,0,9.305417082087072e-05,0,8.872327211427558e-05,3.588087549336204e-05,5.32708288940976e-05,0.0001716674130467234,0.00019209717485579555,7.008690776562938e-05,0,0.00010536042520050514,9.194108265315696e-05,2.479912707072712e-05,0,3.496503496503497e-05,3.276539973787681e-05,0,0.00014051808406647116,0.0001404146805969507,4.4126731974229985e-05,0,5.43773790103317e-05,9.124087591240875e-05,0.0001391914790607601,0.00013306715433376593,3.61794500723589e-05,0,2.1116202462149214e-05,0.00012885188800520607,8.803560864298392e-05,0,2.8431707039690666e-05,2.8823427682019945e-05
nervous system diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007645259938837921,0.0008528784648187634,0.0006053268765133171,0,0,0.0006490401038464166,0.0004134794293983874,0.0005506607929515419,0,0.00021235931195582924,0,0,0.0007092198581560283,0.0007246376811594203,0,0,0,0,0.00029837346455111193,0.0003960940278720859,0.0001492233256939139,0.00024310156963218188,0.00017752407347083692,0.00011977935382190707,0.0001654311680696905,0.00017043532388800933,4.683402023229674e-05,1.999999999999999e-05,7.636026876657706e-05,5.518763796909491e-05,0.00029519754921836287,4.037793749495275e-05,8.549242020976293e-05,8.2802020369297e-05,5.960896518836432e-05,7.590708972218005e-05,6.823609689525761e-05,0.00015680030877599267,5.430650591940917e-05,0,6.823144104803494e-05,8.872327211427557e-05,0.0002785158866967263,0.0002158772401687382,0.00039294642657985616,0,0.00038739664935779294,3.1474254060178776e-05,0.00025047575412178054,0.00013083262290423419,0,9.099181073703367e-05,0.00012134923899629784,0,7.348618459729572e-05,5.0403225806451626e-05,2.9589300508935967e-05,0,0.00013812010716035485,7.415097137772504e-05,6.635700066357e-05,0.00013203934772562222,4.457917261055634e-05,0,0.00017268218762915002,4.374070510016621e-05,8.325008325008326e-05,0.00010641069551904122,6.587615283267457e-05,0.00013347938252317932,0
neurologic examination,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004593477262287552,0,0,0,0,0,0,0,0,0,3.684666261353377e-05,0,0,8.592910848549944e-05,9.307087347014753e-05,5.006257822277847e-05,0,2.327421682260392e-05,6.124448799608035e-05,3.809523809523808e-05,0,0.00020695364238410596,0,0,0,0,4.6650494495241665e-05,6.641870350690755e-05,0.00013220743773456156,5.6287290329843525e-05,0,0,0,0.00011534025374855825,0.00013903839253677792,0,7.578628268283443e-05,0.00020592925102208922,0.00012076513338077679,0.00021534170038766304,2.394636015325672e-05,3.921568627450981e-05,0.00011710698894510025,0.000231836842194084,7.608132608132609e-05,0,9.185773074661965e-05,4.4802867383512545e-05,4.8735318485306304e-05,9.47563507657149e-05,3.322700691121745e-05,6.797172376291466e-05,7.101099844766653e-05,0,5.272805362538924e-05,0,7.252856433184301e-05,0,0.00018950920653707033,9.655484709714647e-05,0,1.8277525954086854e-05,0
neurosyphilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025764178777571638,0.03578348511834749,0.05076829117340842,0.05619881530898479,0.03148406111022933,0.04171658373695724,0.033673740972880145,0.018764424191341698,0.01930283546481498,0.01962340089349735,0.01551962348309768,0.018987230090171264,0.02558424724573793,0.014541067679365558,0.018560507587042113,0.015295293361882147,0.009212653381595784,0.00914511364737609,0.007675106034209305,0.006449208475884327,0.006911978592443106,0.003571999770564364,0.0021141420449481622,0.0021099724269856494,0.002049194445673533,0.001918546909247796,0.001687434121066665,0.0019096665557415068,0.0013100173029584794,0.001002365000054016,0.0008367122662362633,0.002626267209561704,0.0027178141724115566,0.002198441647731004,0.0021804025265199155,0.002406775387323503,0.003968602533794034,0.004126703007263959,0.002990510674669445,0.0026048911993207143,0.0024931267774482026,0.0028872296904997007,0.0046375311634412695,0.0037474127355720476,0.0036472329325969296,0.003419263175680081,0.002418191432112073,0.0038568315051076274,0.002373020148719023,0.00227547582215361,0.0023436056817538902,0.0015589322344862766,0.0012598385669173107,0.002079895496171557,0.001960501042960335,0.0016496414456711574,0.0016977111304836557,0.0017597659706932868,0.0016420578878469296,0.0021680079087304156,0.0020037813842827576,0.0025405564070186096,0.0016626156416063445,0.0016519791179516509,0.0034337647630759555,0.002406831482158803,0.0023645845762463483,0.002677538596914235,0.0037883090347122874,0.002389760232097525,0.002659070058858213,0.002899289203328892
nose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002192982456140351,0,0,0,0,0,0.001883239171374764,0,0,0,0,0.006097560975609756,0,0,0,0,0,0,0,0,0,0,0,0.0032102728731942215,0,0,0,0,0,0,0.002717391304347826,0,0,0,0,0,0,0,0.0005782596608284682,0.0013353147681505891,0.0001765536723163842,0.0007646559048428208,0.0004608294930875576,0,0.0008454232458233479,0,0.00024734108335394515,0,0.00021786492374727666,0.0004600874166091558,0,0.0006793478260869565,0,0,0,0.00017243444923666735,3.408316291751875e-05,0,0,0,0,0,5.496921723834653e-05,6.498811645870471e-05,4.4232130219391354e-05,0,2.5041945258307666e-05,0,0.00023651844843897824,0,0,0,0,0,7.873395795606648e-05,0,0,9.416195856873823e-05,0.00013646288209606986,0,0,0,0,0,0,0.00010229132569558102,0,0,2.555061576984007e-05,0,0,0,6.78334011667345e-05,4.032258064516129e-05,0,0,0,3.2626427406199024e-05,0,0,0,0,0,3.827311696264544e-05,0,0,0,3.411804844762879e-05,0
nursing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018348623853211006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009345794392523365,0,0,0,0,0.0016288356452290877,0.0028282828282828283,0.0020050125313283208,0.0005157677571470675,0.000950354609929078,0.00043975373790677223,0.00024050024050024048,0,0,0.0006051803437424353,0,0,0.000936768149882904,8.462384700008463e-05,0.0003075503613716746,0.0007315645727662895,0.00021253985122210412,0.00031493583182426585,0,0.00015038724716144068,0,0.00036390101892285295,0,0.0005023322569070684,0.00011907597046915935,0,0.0004420866489832007,0.00032239977572189515,0,0,0,0.00013091328658915415,6.499415052645261e-05,0,0,0,0.00024015654648956356,0,0,0,0.00010235741931356555,0,0.00010662701294509571,7.925186241876683e-05,2.4951344877488898e-05,0,0.00023534214665658055,0,6.507592190889372e-05,0,0,0
occupational diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018484288354898338,0.000136332651670075,0.00021680936262472074,0.00030014430014430017,0,5.8944886531093426e-05,6.425410680729831e-05,0,0,2.488057324840763e-05,4.000000000000001e-05,0,0,5.565139963270075e-05,0,4.5837917125045844e-05,5.125839356194578e-05,6.706008583690987e-05,0,8.529512111907197e-05,0,0.00011171624074849881,4.4839027889875355e-05,0.00011060406203658946,7.20876585928489e-05,0.00014352350197344816,6.747638326585695e-05,0,9.122422915526365e-05,0,5.455537370430988e-05,0,0,0.0001394899996400258,4.3329433684301746e-05,6.100878526507817e-05,0,0,4.03225806451613e-05,0.00012050915116366649,2.7389006052970338e-05,0,5.6252461045170726e-05,2.8074115665356537e-05,0,0,0,0,0,6.95211221527011e-05,5.397887041054069e-05,2.0393180520433975e-05,0,2.489296027083541e-05
occupations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003280301787764475,0,0.00028756290438533436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3290043290043304e-05,5.114827886041635e-05,0,0.00014282220591831744,3.141098127905517e-05,8.306751727804361e-05,7.372021703231896e-05,6.666666666666666e-05,6.0623283129676997e-05,7.525586995785673e-05,0,0,0,4.892846658185734e-05,0,0,0,0.00020826297422042102,0,5.8851224105461405e-05,0,0,5.6654013936887434e-05,0,0,0.00012631047113805733,4.947311136397368e-05,0,0.00011461505714379279,5.0600885515496545e-05,5.269814502529512e-05,4.135991397137893e-05,8.741258741258739e-05,0,0,8.027180406212666e-05,6.904170118751726e-05,3.054927598215923e-05,0,2.913073875553485e-05,5.6148231330713074e-05,2.2006557954270377e-05,4.620954987426529e-05,2.7830346209506843e-05,6.245120999219357e-05,4.39650164083722e-05,0,3.389370932754881e-05,3.5348179568752216e-05,0,0
orchitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019314340898116854,0,0,0,0.0006182795698924731,0,0.0002894356005788712,0.00013349352556401014,0.00022967386311437756,0,0,0.00020703933747412008,0.00047281323877068556,0,0,0,0,0,0.00011361054305839584,8.406893652795293e-05,0.0001673881673881674,0.0001743691324786921,0,0.00010992907801418441,0.0001539138082673703,5.55000555000555e-05,0.00019535922951848493,3.80952380952381e-05,3.631082062454612e-05,7.664949717929852e-05,0,0,6.111722283339443e-05,0,0.00013618355893034003,0.0001012094529629067,0.00011407892360197862,0.00017368649587494572,0.00016781935287877564,4.093998198640792e-05,0.00014556040756914118,0.0001592793980337233,5.125839356194578e-05,0,0,0,0,0.00011365702855064557,2.7367268746579086e-05,0,0,0,0,0.0001980817347789825,0,0,0,0,0,0,0,0,5.48666739822232e-05,0,0,5.443287745798463e-05,4.1625041625041625e-05,3.954266088214028e-05,2.209261223047014e-05,0,1.888431468821997e-05
osteitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006053268765133171,0,0.0011241446725317693,0.0003586800573888092,0.00035251771865375337,0.00044052863436123345,0.0004976267034144848,0,0.00021786492374727663,0,0.0004812563323201621,0.0008429547188128424,0.0002920560747663551,0,0.00023100023100023096,0.00042359827479975356,0.0002313508050767554,0.00036939381201676284,0,0.0001790189760114572,0.00013262599469496017,9.019426456984274e-05,0.0001516611015291754,5.1535765821480104e-05,0,0,0,0,0.00013449088244569353,0.00019516003122560502,0,0.00015456377135602108,0.00018393623543838135,9.660902328277462e-05,7.311010381634744e-05,0,0.00015403299860777868,0.00016704974792668234,5.198585984612184e-05,0,0,7.785736530675803e-05,0.00011343012704174228,0,4.672460517708625e-05,9.092562284051645e-05,9.141628016401157e-05,4.61361014994233e-05,4.6842795578040096e-05,0,0,0,0,5.376344086021507e-05,0,4.672242209036116e-05,0,0,0,0,5.890341125719157e-05,0,3.857280617164899e-05,0,2.533698185872099e-05,0.00010664244737769111,6.059687926071808e-05,2.55885363357216e-05,0.00012387211182391907
osteomyelitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017474879860200957,0.0010356381358513555,0.0016563944530046226,0.00031152647975077883,0.0001792114695340502,0.0007173601147776184,0.00013156163662675965,0.000326317506934247,0.0001891431813883109,0.0002777006387114691,0,0,0,0,0.00023364485981308412,0,0,0.000502258122004164,0.00018910997277158078,0.00011702778096220719,0.00010644075160204195,0.00010442773600668336,7.957559681697613e-05,0.00023885765791408715,0.0001974864771698545,0.00018444403537571245,0.00020433268274664055,0.00020341696025052487,1.6888753778858665e-05,5.362361584041614e-05,0.0002466855310641832,9.007386056566384e-05,0.00014784087104362614,0.0002870470039468963,6.706008583690986e-05,0.00011844326074296824,0.00018872809803342492,0.00016744286367029082,5.75010062676097e-05,0.0001265417625034427,0.00014621023081721774,0,0,0,6.568144499178982e-05,9.824147755182237e-05,4.0049661580359644e-05,0,0,0.0001667997515748381,0,4.7890426703701924e-05,0,0,3.834061805076298e-05,4.244482173174872e-05,2.7616680475006903e-05,0,3.6247643903146284e-05,0,0,0.0001063650301123068,0,2.6799592646191777e-05,0,4.374070510016621e-05,0,0,2.7906457554278063e-05,0.0004094165813715456,0
pain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021245811757538836,0,0.000534045393858478,0.0008064516129032258,0.00016879061524179259,0.0010563162516852823,0.0005710556371349323,0,0.0003281916639317361,0.00041152263374485596,0.0007936507936507935,0.00038684719535783365,0.0020380434782608695,0,0.0004288164665523156,0,0.00013692065448072847,5.927506594351087e-05,0,0,4.475474400286431e-05,0.00013683634373289546,0.00024758220502901356,0,0.00023593651597831326,0.00011024007839294464,5.333333333333333e-05,0.00013332168474927333,5.1738410596026504e-05,0.0001976959758416712,6.162948354492788e-05,0.00023573785950023576,0,5.6471651231082016e-05,5.593153979529056e-05,0,5.332480136511492e-05,9.13765990904841e-05,2.853392683901157e-05,0.00022921038204881,6.407791874919902e-05,0,0.00012651821862348178,0.0001290171240910157,7.368110816386678e-05,0,0,0,5.602240896358544e-05,0,0,0,0,0.00011486075911846218,3.3602150537634415e-05,4.360528496053722e-05,0,0.0001104158998895841,0.00010195758564437195,3.4758428919012864e-05,5.187260089220874e-05,0.0001810184584792288,0.0001073456210938121,6.259314456035769e-05,3.602175714131335e-05,2.24134839519455e-05,5.9731522525071525e-05,0.00010998409088522538,4.69123166154896e-05,0
palate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011904761904761906,0.0019230769230769232,0,0.00211864406779661,0,0,0,0.0020790020790020796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012755102040816326,0,0,0,0.0007476635514018692,0,0,0.00024119633381572604,0,0.00024734108335394515,0.0004011231448054553,0,0,0,0,0.00029205607476635506,0.0008385744234800839,0,9.242144177449169e-05,0,0.00011463945890175397,0,0,0,0,0.00011378243568217181,0,0,5.333333333333332e-05,0.0001063650301123068,0,0,0.0002364438839848676,6.111722283339444e-05,0,0.0002508221392341564,0,0.0001023541453428864,0,9.775171065493645e-05,0,0.00029112081513828236,0,5.98014591556034e-05,0,0,0,0,0,0,4.61361014994233e-05,0,0.00027248884498790835,0,7.64525993883792e-05,0,0,0,0,0,0,0,0,7.949722422192093e-05,3.445661911653229e-05,0,0,0,4.929994084007099e-05,5.891363261458702e-05,0,0
paleopathology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021848181357383812,9.340992947550326e-05,0,0.00011934598400763814,0,4.600345025876944e-05,0,0.00026131276131276135,4.9761146496815296e-05,0.00017114624505928854,0,0.00011825922421948913,0,0,6.875687568756875e-05,8.97021887334051e-05,0,0.00023615539024678236,0,0,0,0.00023540489642184556,8.397715821296606e-05,0,0.00046773284125275507,0.00015571473061351605,0.00017913121361397223,4.9120738775911185e-05,0,0.00030165912518853697,0.00011919965942954449,0.00011204481792717086,0,0,5.827505827505829e-05,6.55307994757536e-05,0.0002603897818988686,0.00026353686635944705,4.602780079167817e-05,4.6722422090361175e-05,0,6.797172376291464e-05,0,0,0,0.00010719837058476711,0.00012386156648451732,0.00011056678233653128,0.0001456876456876457,2.8542071012672673e-05,0.00018905920284499286,0,0
papilledema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004237288135593221,0,0.0002932551319648094,0,0.0001929570670525808,0,0,0,0,0,0,0.0002264492753623189,0,0,0,0,0,0,4.66200466200466e-05,0.00013031528400834016,0,0,4.886152643408579e-05,0,3.9808917197452234e-05,0,0,0,0,7.8064012490242e-05,0,0.00015377518068583732,0.0001072961373390558,0.00018217701533323213,0,8.443093549476529e-05,0,0.00011923105143444128,0.00011371906841339158,0.00011534025374855823,0,6.325910931174088e-05,5.185377236193932e-05,4.420866489832009e-05,0,0,3.331667499583543e-05,0,4.959825414145423e-05,8.189262966333031e-05,0,0,6.783340116673452e-05,3.2258064516129034e-05,2.8568979801731263e-05,3.7822913120768564e-05,3.467165938561821e-05,6.709466926274798e-05,0,0.00010424159030970176,7.132667617689016e-05,0.00012226371703907133,0,0.00010212986825861004,6.475006475006474e-05,0.00012685931205453981,1.9637877538195682e-05,0,0.0001095290251916758
